station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output,_condition,_model,_station_id,_station_name,_error
2550,길동,images/station_tiles/satellite/2550_길동.png,images/station_tiles/satellite/2550_길동.png,0.4084946738761736,0.5259697567389875,0.5431541446749792,0.9091746343219986,0.14423076923076922,0.3101624034503287,0.5259697567389875,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense, fine-grained residential fabric with many narrow streets and limited open space, which can indicate substantial local movement demand. However, from the image alone there is no direct evidence of low observed subway usage or of a strong mismatch between activity and rail access, so any hidden-demand inference is weak. The area appears more like an established low-rise neighborhood than a clearly underserved high-activity corridor.","This estimate is limited by the lack of mobility and subway ridership data, so the apparent density may not translate into hidden transit demand.","{
  ""station_name"": ""길동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a very dense, fine-grained residential fabric with many narrow streets and limited open space, which can indicate substantial local movement demand. However, from the image alone there is no direct evidence of low observed subway usage or of a strong mismatch between activity and rail access, so any hidden-demand inference is weak. The area appears more like an established low-rise neighborhood than a clearly underserved high-activity corridor."",
  ""risk_note"": ""This estimate is limited by the lack of mobility and subway ridership data, so the apparent density may not translate into hidden transit demand.""
}",image_only,gpt-5.4-mini,2550,길동,
2528,여의나루,images/station_tiles/satellite/2528_여의나루.png,images/station_tiles/satellite/2528_여의나루.png,0.4227448094929092,0.5211483673022135,0.5388647173747998,0.5319959699102761,0.23076923076923078,0.2871379103980769,0.5211483673022135,normal,2.0,low,4.0,mixed,True,True,True,"The evidence does not strongly indicate hidden public-transit demand. Mobility is moderate, but observed subway usage is also moderate-to-high and the hidden-gap signal is only modest, which suggests the neighborhood demand is not clearly outpacing subway use. Temporal conditions are similarly middling, and the low visual morphology score does not support inferring unusually strong latent demand from urban form alone. Overall, this looks more like balanced demand than a strong mismatch between neighborhood mobility and subway usage.","This judgment may miss short-term peaks or event-driven demand, and the available scores do not directly show the full station-area trip pattern.","{
  ""station_name"": ""여의나루"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The evidence does not strongly indicate hidden public-transit demand. Mobility is moderate, but observed subway usage is also moderate-to-high and the hidden-gap signal is only modest, which suggests the neighborhood demand is not clearly outpacing subway use. Temporal conditions are similarly middling, and the low visual morphology score does not support inferring unusually strong latent demand from urban form alone. Overall, this looks more like balanced demand than a strong mismatch between neighborhood mobility and subway usage."",
  ""risk_note"": ""This judgment may miss short-term peaks or event-driven demand, and the available scores do not directly show the full station-area trip pattern.""
}",structured_multimodal,gpt-5.4-mini,2528,여의나루,
154,종로5가,images/station_tiles/satellite/154_종로5가.png,images/station_tiles/satellite/154_종로5가.png,0.4489892040662137,0.0008766162612316459,0.5395789574002321,0.9312733284591063,0.09615384615384616,0.2639353933121137,0.0008766162612316459,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense, fine-grained urban fabric with tightly packed buildings and active-looking mixed-use blocks, which suggests substantial local activity. However, because this is image-only and provides no direct evidence of subway underuse or a mismatch with actual travel behavior, it is not enough to infer hidden public-transit demand. The area may simply be a well-served central neighborhood rather than an underserved one.","This judgment is limited by the absence of subway ridership or temporal movement data, so visual density could be overinterpreted as unmet transit demand.","{""station_name"":""종로5가"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense, fine-grained urban fabric with tightly packed buildings and active-looking mixed-use blocks, which suggests substantial local activity. However, because this is image-only and provides no direct evidence of subway underuse or a mismatch with actual travel behavior, it is not enough to infer hidden public-transit demand. The area may simply be a well-served central neighborhood rather than an underserved one."",""risk_note"":""This judgment is limited by the absence of subway ridership or temporal movement data, so visual density could be overinterpreted as unmet transit demand.""}",image_only,gpt-5.4-mini,154,종로5가,
2528,여의나루,images/station_tiles/satellite/2528_여의나루.png,images/station_tiles/satellite/2528_여의나루.png,0.4227448094929092,0.5211483673022135,0.5388647173747998,0.5319959699102761,0.23076923076923078,0.2871379103980769,0.5211483673022135,normal,2.0,low,2.0,visual,True,False,False,"The image shows a river-crossing station area with major bridges, adjacent dense high-rise development on one side, and large open/constructed waterfront spaces on the other, suggesting some activity potential. However, from imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and the presence of major infrastructure and a likely already well-served central district makes hidden transit demand appear limited. Any inference about unmet demand is therefore weak and mostly based on visual morphology rather than observed transit patterns.","This estimate is uncertain because the image provides no direct subway ridership or temporal activity data, so visual density could be misleading.","{""station_name"":""여의나루"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a river-crossing station area with major bridges, adjacent dense high-rise development on one side, and large open/constructed waterfront spaces on the other, suggesting some activity potential. However, from imagery alone there is no clear sign of a strong mismatch between neighborhood mobility demand and subway usage, and the presence of major infrastructure and a likely already well-served central district makes hidden transit demand appear limited. Any inference about unmet demand is therefore weak and mostly based on visual morphology rather than observed transit patterns."",""risk_note"":""This estimate is uncertain because the image provides no direct subway ridership or temporal activity data, so visual density could be misleading.""}",image_only,gpt-5.4-mini,2528,여의나루,
2747,남구로,images/station_tiles/satellite/2747_남구로.png,images/station_tiles/satellite/2747_남구로.png,0.4251328455331334,0.569143107604646,0.5368045903347957,0.9368312750610845,0.21153846153846154,0.2813844306890896,0.569143107604646,normal,2.0,low,4.0,mobility_subway,False,True,True,"The evidence does not strongly indicate hidden public-transit demand. Mobility is moderate but observed subway usage is also relatively moderate-to-high, and the hidden-gap signal is only moderate rather than clearly large. The strong temporal score suggests activity is present over time, but that does not by itself imply unmet transit demand. Visual morphology is low and does not support a strong case for latent demand, so the best fit is low hidden demand.","The moderate gap score could reflect localized unmet demand or measurement noise, so the conclusion may understate demand if the mobility metric captures trips not well represented in subway usage.","{""station_name"":""남구로"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence does not strongly indicate hidden public-transit demand. Mobility is moderate but observed subway usage is also relatively moderate-to-high, and the hidden-gap signal is only moderate rather than clearly large. The strong temporal score suggests activity is present over time, but that does not by itself imply unmet transit demand. Visual morphology is low and does not support a strong case for latent demand, so the best fit is low hidden demand."",""risk_note"":""The moderate gap score could reflect localized unmet demand or measurement noise, so the conclusion may understate demand if the mobility metric captures trips not well represented in subway usage.""}",structured_multimodal,gpt-5.4-mini,2747,남구로,
2825,신흥,images/station_tiles/satellite/2825_신흥.png,images/station_tiles/satellite/2825_신흥.png,0.3761800585130332,0.5862371246986632,0.5274572044433042,0.5547126132337208,0.3173076923076923,0.327006578131878,0.5862371246986632,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only modest hidden-demand signals: mobility demand is moderate but observed subway activity is also relatively strong, so the mobility-minus-subway mismatch is not large enough to indicate clearly suppressed transit use. The hidden gap score is moderate, but the overall pattern looks more like balanced demand than a strong unmet-transit case. Temporal activity is somewhat elevated, which supports some active movement, yet it does not override the lack of a pronounced subway underuse gap.","Because this is based only on station-level scores, the inference may miss local factors such as bus access, feeder patterns, or time-of-day effects that are not visible in the aggregate metrics.","{""station_name"":""신흥"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows only modest hidden-demand signals: mobility demand is moderate but observed subway activity is also relatively strong, so the mobility-minus-subway mismatch is not large enough to indicate clearly suppressed transit use. The hidden gap score is moderate, but the overall pattern looks more like balanced demand than a strong unmet-transit case. Temporal activity is somewhat elevated, which supports some active movement, yet it does not override the lack of a pronounced subway underuse gap."",""risk_note"":""Because this is based only on station-level scores, the inference may miss local factors such as bus access, feeder patterns, or time-of-day effects that are not visible in the aggregate metrics.""}",tabular_only,gpt-5.4-mini,2825,신흥,
2728,어린이대공원(세종대),images/station_tiles/satellite/2728_어린이대공원(세종대).png,images/station_tiles/satellite/2728_어린이대공원(세종대).png,0.4274961299427751,0.5649791803637958,0.5272385361715404,0.8025837560868804,0.21153846153846154,0.2638398212589081,0.5649791803637958,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only limited signs of hidden demand: mobility demand is moderate, but observed subway activity is higher rather than clearly suppressed, which weakens the case for a strong unmet-transit signal. The hidden gap is present but not large enough on its own to indicate high latent demand, and the very high temporal activity suggests activity fluctuations that do not necessarily imply under-served transit use. Overall, the numerical evidence supports at most a low hidden-demand assessment.","This estimate relies on station-level scores only, so it may miss local land-use or event-driven demand that is not captured by the aggregated mobility and subway metrics.","{
  ""station_name"": ""어린이대공원(세종대)"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only limited signs of hidden demand: mobility demand is moderate, but observed subway activity is higher rather than clearly suppressed, which weakens the case for a strong unmet-transit signal. The hidden gap is present but not large enough on its own to indicate high latent demand, and the very high temporal activity suggests activity fluctuations that do not necessarily imply under-served transit use. Overall, the numerical evidence supports at most a low hidden-demand assessment."",
  ""risk_note"": ""This estimate relies on station-level scores only, so it may miss local land-use or event-driven demand that is not captured by the aggregated mobility and subway metrics.""
}",tabular_only,gpt-5.4-mini,2728,어린이대공원(세종대),
2825,신흥,images/station_tiles/satellite/2825_신흥.png,images/station_tiles/satellite/2825_신흥.png,0.3761800585130332,0.5862371246986632,0.5274572044433042,0.5547126132337208,0.3173076923076923,0.327006578131878,0.5862371246986632,normal,2.0,low,4.0,mobility_subway,True,True,True,"The station shows some mismatch between mobility and subway use, but not a strong hidden-demand pattern: mobility demand is relatively modest while observed subway activity is already higher, which argues against substantial unmet transit demand. The visual scene is a dense mixed residential area with many hills and large green patches, suggesting constrained walkability and local activity, but this does not override the fact that subway usage is not unusually low relative to demand. Temporal activity is moderately elevated, yet overall the evidence points to only limited latent demand.","The visual impression of density may overstate mobility potential, and the scores alone do not prove whether nearby trips are actually underserved by transit.","{
  ""station_name"": ""신흥"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows some mismatch between mobility and subway use, but not a strong hidden-demand pattern: mobility demand is relatively modest while observed subway activity is already higher, which argues against substantial unmet transit demand. The visual scene is a dense mixed residential area with many hills and large green patches, suggesting constrained walkability and local activity, but this does not override the fact that subway usage is not unusually low relative to demand. Temporal activity is moderately elevated, yet overall the evidence points to only limited latent demand."",
  ""risk_note"": ""The visual impression of density may overstate mobility potential, and the scores alone do not prove whether nearby trips are actually underserved by transit.""
}",naive_multimodal,gpt-5.4-mini,2825,신흥,
4110,염창,images/station_tiles/satellite/4110_염창.png,images/station_tiles/satellite/4110_염창.png,0.3954441663886568,0.8678500986193294,0.5225799854780908,0.6425286749648927,0.25961538461538464,0.2915873927907348,0.8678500986193294,directional_mismatch,1.0,low,4.0,mobility_subway,False,True,True,"The station shows relatively low mobility demand but very high observed subway activity, which is the opposite of the pattern expected for hidden public-transit demand. The mobility-minus-subway gap is positive, but the subway side is strong enough that there is no clear evidence of unmet or concealed demand. Temporal activity is moderate, but it does not outweigh the lack of a mobility-vs-subway mismatch in the hidden-demand direction.","This is based only on aggregated station metrics, so short-time peak effects or nearby land-use quirks could still mask localized unmet demand.","{""station_name"":""염창"",""hidden_demand_score"":1,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows relatively low mobility demand but very high observed subway activity, which is the opposite of the pattern expected for hidden public-transit demand. The mobility-minus-subway gap is positive, but the subway side is strong enough that there is no clear evidence of unmet or concealed demand. Temporal activity is moderate, but it does not outweigh the lack of a mobility-vs-subway mismatch in the hidden-demand direction."",""risk_note"":""This is based only on aggregated station metrics, so short-time peak effects or nearby land-use quirks could still mask localized unmet demand.""}",tabular_only,gpt-5.4-mini,4110,염창,
4110,염창,images/station_tiles/satellite/4110_염창.png,images/station_tiles/satellite/4110_염창.png,0.3954441663886568,0.8678500986193294,0.5225799854780908,0.6425286749648927,0.25961538461538464,0.2915873927907348,0.8678500986193294,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"The evidence does not strongly support hidden transit demand: mobility is only moderate while observed subway usage is already quite high, which weakens the case for a large unmet demand gap. The hidden-gap signal is present but only moderate, and the directional_mismatch station type suggests some imbalance rather than a pronounced latent-demand hotspot. Temporal evidence is moderately supportive of recurring activity, but visual morphology is weak and should not be used to infer demand on its own.",This judgment may understate localized peak-period or feeder-bus effects because the available scores summarize the area broadly and may miss fine-grained demand pockets.,"{
  ""station_name"": ""염창"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The evidence does not strongly support hidden transit demand: mobility is only moderate while observed subway usage is already quite high, which weakens the case for a large unmet demand gap. The hidden-gap signal is present but only moderate, and the directional_mismatch station type suggests some imbalance rather than a pronounced latent-demand hotspot. Temporal evidence is moderately supportive of recurring activity, but visual morphology is weak and should not be used to infer demand on its own."",
  ""risk_note"": ""This judgment may understate localized peak-period or feeder-bus effects because the available scores summarize the area broadly and may miss fine-grained demand pockets.""
}",structured_multimodal,gpt-5.4-mini,4110,염창,
4110,염창,images/station_tiles/satellite/4110_염창.png,images/station_tiles/satellite/4110_염창.png,0.3954441663886568,0.8678500986193294,0.5225799854780908,0.6425286749648927,0.25961538461538464,0.2915873927907348,0.8678500986193294,directional_mismatch,2.0,low,3.0,visual,True,False,False,"The image shows a dense residential neighborhood with major road and bridge infrastructure near the river, which suggests some local travel activity, but the visible morphology alone does not clearly indicate a strong mismatch between mobility demand and subway use. The area appears well-served by adjacent urban fabric and transport corridors, so any hidden transit demand is likely limited rather than pronounced.","Because this is image-only evidence, the estimate may understate or overstate demand since actual subway ridership and temporal travel patterns are not observable.","{""station_name"":""염창"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense residential neighborhood with major road and bridge infrastructure near the river, which suggests some local travel activity, but the visible morphology alone does not clearly indicate a strong mismatch between mobility demand and subway use. The area appears well-served by adjacent urban fabric and transport corridors, so any hidden transit demand is likely limited rather than pronounced."",""risk_note"":""Because this is image-only evidence, the estimate may understate or overstate demand since actual subway ridership and temporal travel patterns are not observable.""}",image_only,gpt-5.4-mini,4110,염창,
4132,석촌고분,images/station_tiles/satellite/4132_석촌고분.png,images/station_tiles/satellite/4132_석촌고분.png,0.3709275647501651,0.8726714880561034,0.5189181949152044,0.7996157641852365,0.20192307692307693,0.3196072867093837,0.8726714880561034,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows relatively low mobility demand (0.371) compared with very high observed subway activity (0.873), so the mismatch does not indicate hidden demand; instead, subway usage appears to already be strong. The hidden gap is moderate (0.519), but the positive mobility-minus-subway gap is only modest and the station is normal rather than anomalous. Temporal activity is fairly high, which supports overall activity, but the low mobility level and high subway usage together suggest limited evidence for suppressed or unserved transit demand.","This is based only on station-level scores, so the result may miss localized peak-period or land-use effects that could reveal hidden demand.","{""station_name"":""석촌고분"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows relatively low mobility demand (0.371) compared with very high observed subway activity (0.873), so the mismatch does not indicate hidden demand; instead, subway usage appears to already be strong. The hidden gap is moderate (0.519), but the positive mobility-minus-subway gap is only modest and the station is normal rather than anomalous. Temporal activity is fairly high, which supports overall activity, but the low mobility level and high subway usage together suggest limited evidence for suppressed or unserved transit demand."",""risk_note"":""This is based only on station-level scores, so the result may miss localized peak-period or land-use effects that could reveal hidden demand.""}",tabular_only,gpt-5.4-mini,4132,석촌고분,
4132,석촌고분,images/station_tiles/satellite/4132_석촌고분.png,images/station_tiles/satellite/4132_석촌고분.png,0.3709275647501651,0.8726714880561034,0.5189181949152044,0.7996157641852365,0.20192307692307693,0.3196072867093837,0.8726714880561034,normal,2.0,low,4.0,mobility_subway,False,True,True,"The evidence does not suggest strong hidden public-transit demand: mobility is only moderate while observed subway usage is already very high, so there is limited mismatch to imply unmet demand. The hidden-gap metric is modest rather than large, and the station is classified as normal, which further weakens the case for substantial concealed demand. Temporal evidence is relatively strong, but it does not overcome the fact that subway usage appears to already capture most of the accessible demand.","This judgment may understate localized unmet demand because the aggregate scores can miss peak-period or micro-area effects, and the visual signal is weak enough that morphology should not be overinterpreted.","{
  ""station_name"": ""석촌고분"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The evidence does not suggest strong hidden public-transit demand: mobility is only moderate while observed subway usage is already very high, so there is limited mismatch to imply unmet demand. The hidden-gap metric is modest rather than large, and the station is classified as normal, which further weakens the case for substantial concealed demand. Temporal evidence is relatively strong, but it does not overcome the fact that subway usage appears to already capture most of the accessible demand."",
  ""risk_note"": ""This judgment may understate localized unmet demand because the aggregate scores can miss peak-period or micro-area effects, and the visual signal is weak enough that morphology should not be overinterpreted.""
}",structured_multimodal,gpt-5.4-mini,4132,석촌고분,
4110,염창,images/station_tiles/satellite/4110_염창.png,images/station_tiles/satellite/4110_염창.png,0.3954441663886568,0.8678500986193294,0.5225799854780908,0.6425286749648927,0.25961538461538464,0.2915873927907348,0.8678500986193294,directional_mismatch,2.0,low,4.0,mixed,True,True,True,"The station shows some directional mismatch and a moderate mobility-minus-subway gap, but the observed subway activity is already very high relative to mobility demand, which weakens the case for hidden public-transit demand. The visual area is dense and urban, yet the morphology score is low and the image mainly suggests a built-up residential district near major roads and the river rather than an obviously under-served mobility hotspot. Temporal activity is moderate, but not enough to outweigh the strong subway usage signal, so hidden demand appears limited.","This inference may be biased by coarse station-level scores and a single overhead image, which cannot reliably capture local feeder-demand patterns or non-subway transit alternatives.","{""station_name"":""염창"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mixed"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows some directional mismatch and a moderate mobility-minus-subway gap, but the observed subway activity is already very high relative to mobility demand, which weakens the case for hidden public-transit demand. The visual area is dense and urban, yet the morphology score is low and the image mainly suggests a built-up residential district near major roads and the river rather than an obviously under-served mobility hotspot. Temporal activity is moderate, but not enough to outweigh the strong subway usage signal, so hidden demand appears limited."",""risk_note"":""This inference may be biased by coarse station-level scores and a single overhead image, which cannot reliably capture local feeder-demand patterns or non-subway transit alternatives.""}",naive_multimodal,gpt-5.4-mini,4110,염창,
4132,석촌고분,images/station_tiles/satellite/4132_석촌고분.png,images/station_tiles/satellite/4132_석촌고분.png,0.3709275647501651,0.8726714880561034,0.5189181949152044,0.7996157641852365,0.20192307692307693,0.3196072867093837,0.8726714880561034,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense residential fabric with many narrow streets and low-rise buildings, plus some nearby open/park and school-like facilities, which suggests local neighborhood activity. However, with image-only evidence there is no direct sign of a mismatch between actual mobility demand and observed subway usage, and the area does not clearly indicate a strong transit gap on morphology alone. The station area may have some local demand, but the available evidence is insufficient to support hidden public-transit demand as high.","This assessment is limited by the lack of subway-ridership or temporal movement data, so visual density may be mistaken for unmet transit demand.","{""station_name"":""석촌고분"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense residential fabric with many narrow streets and low-rise buildings, plus some nearby open/park and school-like facilities, which suggests local neighborhood activity. However, with image-only evidence there is no direct sign of a mismatch between actual mobility demand and observed subway usage, and the area does not clearly indicate a strong transit gap on morphology alone. The station area may have some local demand, but the available evidence is insufficient to support hidden public-transit demand as high."",""risk_note"":""This assessment is limited by the lack of subway-ridership or temporal movement data, so visual density may be mistaken for unmet transit demand.""}",image_only,gpt-5.4-mini,4132,석촌고분,
4132,석촌고분,images/station_tiles/satellite/4132_석촌고분.png,images/station_tiles/satellite/4132_석촌고분.png,0.3709275647501651,0.8726714880561034,0.5189181949152044,0.7996157641852365,0.20192307692307693,0.3196072867093837,0.8726714880561034,normal,2.0,low,4.0,mobility_subway,True,True,True,"The station shows a moderate mobility-minus-subway gap, but the observed subway activity is already very high and the hidden-gap score is only midrange, which weakens the case for substantial unmet transit demand. The imagery suggests a dense low-rise residential fabric, yet that morphology alone does not imply hidden demand, especially without a corresponding shortfall in subway usage. Temporal activity is also high, indicating active station-area dynamics rather than a clear mismatch between neighborhood movement and rail uptake.","This inference is limited by coarse station-level scores and a single overhead image, so small-area travel patterns or non-subway transit options may be underrepresented.","{
  ""station_name"": ""석촌고분"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a moderate mobility-minus-subway gap, but the observed subway activity is already very high and the hidden-gap score is only midrange, which weakens the case for substantial unmet transit demand. The imagery suggests a dense low-rise residential fabric, yet that morphology alone does not imply hidden demand, especially without a corresponding shortfall in subway usage. Temporal activity is also high, indicating active station-area dynamics rather than a clear mismatch between neighborhood movement and rail uptake."",
  ""risk_note"": ""This inference is limited by coarse station-level scores and a single overhead image, so small-area travel patterns or non-subway transit options may be underrepresented.""
}",naive_multimodal,gpt-5.4-mini,4132,석촌고분,
2813,강동구청,images/station_tiles/satellite/2813_강동구청.png,images/station_tiles/satellite/2813_강동구청.png,0.397631283936526,0.5836072759149682,0.5146968162090634,0.7389408041404283,0.25961538461538464,0.2754013442581255,0.5836072759149682,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only a modest mobility-minus-subway gap, and observed subway activity is relatively higher than mobility demand rather than clearly lagging behind it. Temporal activity is fairly strong, but without a stronger mismatch between neighborhood mobility and subway use, this does not indicate substantial hidden transit demand. The low visual morphology score also does not suggest unusually dense surroundings that would support a large latent demand interpretation.","This inference is limited by station-level scores only, so any localized land-use or feeder-bus effects around the station may be missed.","{""station_name"":""강동구청"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows only a modest mobility-minus-subway gap, and observed subway activity is relatively higher than mobility demand rather than clearly lagging behind it. Temporal activity is fairly strong, but without a stronger mismatch between neighborhood mobility and subway use, this does not indicate substantial hidden transit demand. The low visual morphology score also does not suggest unusually dense surroundings that would support a large latent demand interpretation."",""risk_note"":""This inference is limited by station-level scores only, so any localized land-use or feeder-bus effects around the station may be missed.""}",tabular_only,gpt-5.4-mini,2813,강동구청,
2813,강동구청,images/station_tiles/satellite/2813_강동구청.png,images/station_tiles/satellite/2813_강동구청.png,0.397631283936526,0.5836072759149682,0.5146968162090634,0.7389408041404283,0.25961538461538464,0.2754013442581255,0.5836072759149682,normal,2.0,low,4.0,mobility_subway,False,True,True,"The evidence does not strongly support hidden public-transit demand. Mobility is moderate, but observed subway usage is also relatively high, and the hidden-gap signal is only mid-range rather than clearly large. The temporal score is elevated, suggesting active movement patterns over time, but this is not enough to override the lack of a strong mismatch between neighborhood mobility and subway usage. Overall, the station looks more like a fairly matched demand case than a clear hidden-demand case.",This judgment is constrained by aggregate scores and may miss localized peaks or non-subway transit demand that are not captured in the summary metrics.,"{""station_name"":""강동구청"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence does not strongly support hidden public-transit demand. Mobility is moderate, but observed subway usage is also relatively high, and the hidden-gap signal is only mid-range rather than clearly large. The temporal score is elevated, suggesting active movement patterns over time, but this is not enough to override the lack of a strong mismatch between neighborhood mobility and subway usage. Overall, the station looks more like a fairly matched demand case than a clear hidden-demand case."",""risk_note"":""This judgment is constrained by aggregate scores and may miss localized peaks or non-subway transit demand that are not captured in the summary metrics.""}",structured_multimodal,gpt-5.4-mini,2813,강동구청,
2624,상수,images/station_tiles/satellite/2624_상수.png,images/station_tiles/satellite/2624_상수.png,0.392463031022958,0.5421871575717729,0.5079182501926652,0.5135019429905415,0.14423076923076922,0.2700797567322762,0.5421871575717729,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only a modest mismatch between mobility demand and observed subway activity: mobility demand is relatively low while subway activity is higher, and the mobility-minus-subway gap is not large enough to strongly suggest suppressed transit usage. The hidden gap and temporal scores are around average, but the low visual morphology score does not add support for strong latent demand. Overall, evidence points to limited hidden public-transit demand rather than a clear unmet need.","This inference is limited by station-level aggregates only, so localized peaks or land-use effects near the station may be obscured.","{
  ""station_name"": ""상수"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only a modest mismatch between mobility demand and observed subway activity: mobility demand is relatively low while subway activity is higher, and the mobility-minus-subway gap is not large enough to strongly suggest suppressed transit usage. The hidden gap and temporal scores are around average, but the low visual morphology score does not add support for strong latent demand. Overall, evidence points to limited hidden public-transit demand rather than a clear unmet need."",
  ""risk_note"": ""This inference is limited by station-level aggregates only, so localized peaks or land-use effects near the station may be obscured.""
}",tabular_only,gpt-5.4-mini,2624,상수,
